;t;Pga;(Po-Pa);(Pk-Pa);(Po-Pk);DPg;DPL;sigm;Q;Qgk;MgSH;Pэкран
4901;4,90100E-1 ;9,03322E+0 ;1,67569E+0 ;1,28994E+0 ;2,70792E+0 ;7,36000E-2 ;4,82155E-1 ;1,35159E+0 ;2,39586E+0 ;1,15517E-3 ;1,70656E-4 ;2,63041E-1 
4902;4,90200E-1 ;9,03322E+0 ;1,67366E+0 ;1,29352E+0 ;2,70589E+0 ;7,36000E-2 ;4,82155E-1 ;1,34586E+0 ;2,38922E+0 ;1,15197E-3 ;1,70656E-4 ;3,90652E-1 
4903;4,90300E-1 ;9,03322E+0 ;1,67213E+0 ;1,29926E+0 ;2,70436E+0 ;7,36000E-2 ;4,82155E-1 ;1,34586E+0 ;2,37867E+0 ;1,14689E-3 ;1,70656E-4 ;6,25083E-1 
4904;4,90400E-1 ;9,03322E+0 ;1,66958E+0 ;1,30356E+0 ;2,70181E+0 ;7,36000E-2 ;4,82155E-1 ;1,35016E+0 ;2,37082E+0 ;1,14310E-3 ;1,70656E-4 ;7,72050E-1 
4905;4,90500E-1 ;9,03322E+0 ;1,66448E+0 ;1,30786E+0 ;2,69671E+0 ;7,36000E-2 ;4,82155E-1 ;1,35231E+0 ;2,36302E+0 ;1,13934E-3 ;1,70656E-4 ;9,00379E-1 
4906;4,90600E-1 ;9,03322E+0 ;1,65939E+0 ;1,30714E+0 ;2,69162E+0 ;7,36000E-2 ;4,82155E-1 ;1,34442E+0 ;2,36432E+0 ;1,13997E-3 ;1,70656E-4 ;9,64900E-1 
4907;4,90700E-1 ;9,03322E+0 ;1,65939E+0 ;1,31073E+0 ;2,69162E+0 ;7,36000E-2 ;4,82155E-1 ;1,34012E+0 ;2,35785E+0 ;1,13685E-3 ;1,70656E-4 ;1,04161E+0 
4908;4,90800E-1 ;9,03322E+0 ;1,65786E+0 ;1,30571E+0 ;2,69009E+0 ;7,36000E-2 ;4,82155E-1 ;1,34299E+0 ;2,36691E+0 ;1,14122E-3 ;1,70656E-4 ;1,16062E+0 
4909;4,90900E-1 ;9,03322E+0 ;1,65429E+0 ;1,30786E+0 ;2,68652E+0 ;7,36000E-2 ;4,82155E-1 ;1,34944E+0 ;2,36302E+0 ;1,13934E-3 ;1,70656E-4 ;1,29038E+0 
4910;4,91000E-1 ;9,03322E+0 ;1,65073E+0 ;1,31288E+0 ;2,68296E+0 ;7,36000E-2 ;4,82155E-1 ;1,34514E+0 ;2,35399E+0 ;1,13499E-3 ;1,70656E-4 ;1,32192E+0 
4911;4,91100E-1 ;9,03322E+0 ;1,64767E+0 ;1,31001E+0 ;2,67990E+0 ;7,36000E-2 ;4,82155E-1 ;1,34586E+0 ;2,35914E+0 ;1,13747E-3 ;1,70656E-4 ;1,15273E+0 
4912;4,91200E-1 ;9,03322E+0 ;1,64665E+0 ;1,31431E+0 ;2,67888E+0 ;7,36000E-2 ;4,82155E-1 ;1,34872E+0 ;2,35142E+0 ;1,13375E-3 ;1,70656E-4 ;9,87124E-1 
4913;4,91300E-1 ;9,03322E+0 ;1,64206E+0 ;1,31790E+0 ;2,67429E+0 ;7,36000E-2 ;4,82155E-1 ;1,34657E+0 ;2,34503E+0 ;1,13066E-3 ;1,70656E-4 ;1,10255E+0 
4914;4,91400E-1 ;9,03322E+0 ;1,64053E+0 ;1,32291E+0 ;2,67276E+0 ;7,36000E-2 ;4,82155E-1 ;1,34442E+0 ;2,33613E+0 ;1,12637E-3 ;1,70656E-4 ;1,24378E+0 
4915;4,91500E-1 ;9,03322E+0 ;1,63493E+0 ;1,32220E+0 ;2,66716E+0 ;7,36000E-2 ;4,82155E-1 ;1,34944E+0 ;2,33740E+0 ;1,12699E-3 ;1,70656E-4 ;1,27963E+0 
4916;4,91600E-1 ;9,03322E+0 ;1,63085E+0 ;1,32363E+0 ;2,66308E+0 ;7,36000E-2 ;4,82155E-1 ;1,34299E+0 ;2,33486E+0 ;1,12577E-3 ;1,70656E-4 ;1,10685E+0 
4917;4,91700E-1 ;9,03322E+0 ;1,63187E+0 ;1,32650E+0 ;2,66410E+0 ;7,36000E-2 ;4,82155E-1 ;1,34586E+0 ;2,32981E+0 ;1,12333E-3 ;1,70656E-4 ;7,36206E-1 
4918;4,91800E-1 ;9,03322E+0 ;1,63034E+0 ;1,32578E+0 ;2,66257E+0 ;7,36000E-2 ;4,82155E-1 ;1,35159E+0 ;2,33108E+0 ;1,12394E-3 ;1,70656E-4 ;5,00339E-1 
4919;4,91900E-1 ;9,03322E+0 ;1,62932E+0 ;1,32578E+0 ;2,66155E+0 ;7,36000E-2 ;4,82155E-1 ;1,35303E+0 ;2,33108E+0 ;1,12394E-3 ;1,70656E-4 ;3,41902E-1 
4920;4,92000E-1 ;9,03322E+0 ;1,62576E+0 ;1,32793E+0 ;2,65799E+0 ;7,36000E-2 ;4,82155E-1 ;1,35159E+0 ;2,32730E+0 ;1,12212E-3 ;1,70656E-4 ;2,48703E-1 
4921;4,92100E-1 ;9,03322E+0 ;1,62474E+0 ;1,33080E+0 ;2,65697E+0 ;7,36000E-2 ;4,82155E-1 ;1,35518E+0 ;2,32228E+0 ;1,11970E-3 ;1,70656E-4 ;1,94217E-1 
4922;4,92200E-1 ;9,03322E+0 ;1,62321E+0 ;1,33152E+0 ;2,65544E+0 ;7,36000E-2 ;4,82155E-1 ;1,34872E+0 ;2,32104E+0 ;1,11910E-3 ;1,70656E-4 ;1,51919E-1 
4923;4,92300E-1 ;9,03322E+0 ;1,61761E+0 ;1,33438E+0 ;2,64984E+0 ;7,36000E-2 ;4,82155E-1 ;1,35876E+0 ;2,31605E+0 ;1,11669E-3 ;1,70656E-4 ;1,28978E-1 
4924;4,92400E-1 ;9,03322E+0 ;1,61761E+0 ;1,33725E+0 ;2,64984E+0 ;7,36000E-2 ;4,82155E-1 ;1,35589E+0 ;2,31108E+0 ;1,11430E-3 ;1,70656E-4 ;1,17507E-1 
4925;4,92500E-1 ;9,03322E+0 ;1,61455E+0 ;1,33510E+0 ;2,64678E+0 ;7,36000E-2 ;4,82155E-1 ;1,35159E+0 ;2,31480E+0 ;1,11609E-3 ;1,70656E-4 ;1,31129E-1 
4926;4,92600E-1 ;9,03322E+0 ;1,61353E+0 ;1,34084E+0 ;2,64576E+0 ;7,36000E-2 ;4,82155E-1 ;1,35733E+0 ;2,30490E+0 ;1,11132E-3 ;1,70656E-4 ;1,82029E-1 
4927;4,92700E-1 ;9,03322E+0 ;1,61047E+0 ;1,34084E+0 ;2,64270E+0 ;7,36000E-2 ;4,82155E-1 ;1,35159E+0 ;2,30490E+0 ;1,11132E-3 ;1,70656E-4 ;1,79879E-1 
4928;4,92800E-1 ;9,03322E+0 ;1,61047E+0 ;1,33797E+0 ;2,64270E+0 ;7,36000E-2 ;4,82155E-1 ;1,35303E+0 ;2,30984E+0 ;1,11370E-3 ;1,70656E-4 ;1,90632E-1 
4929;4,92900E-1 ;9,03322E+0 ;1,60741E+0 ;1,34155E+0 ;2,63964E+0 ;7,36000E-2 ;4,82155E-1 ;1,34657E+0 ;2,30367E+0 ;1,11073E-3 ;1,70656E-4 ;2,10706E-1 
4930;4,93000E-1 ;9,03322E+0 ;1,60130E+0 ;1,34227E+0 ;2,63353E+0 ;7,36000E-2 ;4,82155E-1 ;1,35231E+0 ;2,30244E+0 ;1,11013E-3 ;1,70656E-4 ;2,03538E-1 
4931;4,93100E-1 ;9,03322E+0 ;1,60385E+0 ;1,34370E+0 ;2,63608E+0 ;7,36000E-2 ;4,82155E-1 ;1,34944E+0 ;2,29998E+0 ;1,10895E-3 ;1,70656E-4 ;1,99953E-1 
4932;4,93200E-1 ;9,03322E+0 ;1,60028E+0 ;1,34370E+0 ;2,63251E+0 ;7,36000E-2 ;4,82155E-1 ;1,35374E+0 ;2,29998E+0 ;1,10895E-3 ;1,70656E-4 ;2,99603E-1 
4933;4,93300E-1 ;9,03322E+0 ;1,59824E+0 ;1,35088E+0 ;2,63047E+0 ;7,36000E-2 ;4,82155E-1 ;1,35231E+0 ;2,28778E+0 ;1,10306E-3 ;1,70656E-4 ;5,28299E-1 
4934;4,93400E-1 ;9,03322E+0 ;1,59366E+0 ;1,35159E+0 ;2,62589E+0 ;7,36000E-2 ;4,82155E-1 ;1,34657E+0 ;2,28656E+0 ;1,10248E-3 ;1,70656E-4 ;7,77069E-1 
4935;4,93500E-1 ;9,03322E+0 ;1,58958E+0 ;1,35016E+0 ;2,62181E+0 ;7,36000E-2 ;4,82155E-1 ;1,34586E+0 ;2,28899E+0 ;1,10365E-3 ;1,70656E-4 ;9,67769E-1 
4936;4,93600E-1 ;9,03322E+0 ;1,58856E+0 ;1,35518E+0 ;2,62079E+0 ;7,36000E-2 ;4,82155E-1 ;1,34872E+0 ;2,28051E+0 ;1,09956E-3 ;1,70656E-4 ;1,12191E+0 
4937;4,93700E-1 ;9,03322E+0 ;1,58703E+0 ;1,35231E+0 ;2,61926E+0 ;7,36000E-2 ;4,82155E-1 ;1,34514E+0 ;2,28535E+0 ;1,10189E-3 ;1,70656E-4 ;1,19360E+0 
4938;4,93800E-1 ;9,03322E+0 ;1,58296E+0 ;1,36163E+0 ;2,61519E+0 ;7,36000E-2 ;4,82155E-1 ;1,34586E+0 ;2,26971E+0 ;1,09435E-3 ;1,70656E-4 ;1,18428E+0 
4939;4,93900E-1 ;9,03322E+0 ;1,58041E+0 ;1,36163E+0 ;2,61264E+0 ;7,36000E-2 ;4,82155E-1 ;1,34514E+0 ;2,26971E+0 ;1,09435E-3 ;1,70656E-4 ;1,16850E+0 
4940;4,94000E-1 ;9,03322E+0 ;1,57684E+0 ;1,36234E+0 ;2,60907E+0 ;7,36000E-2 ;4,82155E-1 ;1,34729E+0 ;2,26852E+0 ;1,09378E-3 ;1,70656E-4 ;1,10685E+0 
4941;4,94100E-1 ;9,03322E+0 ;1,57225E+0 ;1,36163E+0 ;2,60448E+0 ;7,36000E-2 ;4,82155E-1 ;1,34657E+0 ;2,26971E+0 ;1,09435E-3 ;1,70656E-4 ;1,01222E+0 
4942;4,94200E-1 ;9,03322E+0 ;1,56971E+0 ;1,36593E+0 ;2,60194E+0 ;7,36000E-2 ;4,82155E-1 ;1,34872E+0 ;2,26256E+0 ;1,09090E-3 ;1,70656E-4 ;8,19368E-1 
4943;4,94300E-1 ;9,03322E+0 ;1,56665E+0 ;1,36736E+0 ;2,59888E+0 ;7,36000E-2 ;4,82155E-1 ;1,35088E+0 ;2,26019E+0 ;1,08976E-3 ;1,70656E-4 ;6,66663E-1 
4944;4,94400E-1 ;9,03322E+0 ;1,56156E+0 ;1,36521E+0 ;2,59379E+0 ;7,36000E-2 ;4,82155E-1 ;1,35159E+0 ;2,26375E+0 ;1,09148E-3 ;1,70656E-4 ;5,17546E-1 
4945;4,94500E-1 ;9,03322E+0 ;1,55442E+0 ;1,36951E+0 ;2,58665E+0 ;7,36000E-2 ;4,82155E-1 ;1,34872E+0 ;2,25664E+0 ;1,08805E-3 ;1,70656E-4 ;4,46572E-1 
4946;4,94600E-1 ;9,03322E+0 ;1,55136E+0 ;1,37310E+0 ;2,58359E+0 ;7,36000E-2 ;4,82155E-1 ;1,34944E+0 ;2,25075E+0 ;1,08521E-3 ;1,70656E-4 ;4,65211E-1 
4947;4,94700E-1 ;9,03322E+0 ;1,55289E+0 ;1,36951E+0 ;2,58512E+0 ;7,36000E-2 ;4,82155E-1 ;1,35231E+0 ;2,25664E+0 ;1,08805E-3 ;1,70656E-4 ;4,89586E-1 
4948;4,94800E-1 ;9,03322E+0 ;1,54831E+0 ;1,37453E+0 ;2,58054E+0 ;7,36000E-2 ;4,82155E-1 ;1,34801E+0 ;2,24840E+0 ;1,08408E-3 ;1,70656E-4 ;4,99623E-1 
4949;4,94900E-1 ;9,03322E+0 ;1,54372E+0 ;1,37597E+0 ;2,57595E+0 ;7,36000E-2 ;4,82155E-1 ;1,35016E+0 ;2,24606E+0 ;1,08295E-3 ;1,70656E-4 ;4,58041E-1 
4950;4,95000E-1 ;9,03322E+0 ;1,54321E+0 ;1,37310E+0 ;2,57544E+0 ;7,36000E-2 ;4,82155E-1 ;1,34729E+0 ;2,25075E+0 ;1,08521E-3 ;1,70656E-4 ;3,77748E-1 
4951;4,95100E-1 ;9,03322E+0 ;1,54066E+0 ;1,37238E+0 ;2,57289E+0 ;7,36000E-2 ;4,82155E-1 ;1,34729E+0 ;2,25192E+0 ;1,08578E-3 ;1,70656E-4 ;4,06424E-1 
4952;4,95200E-1 ;9,03322E+0 ;1,53710E+0 ;1,38027E+0 ;2,56933E+0 ;7,36000E-2 ;4,82155E-1 ;1,34586E+0 ;2,23906E+0 ;1,07957E-3 ;1,70656E-4 ;4,68796E-1 
4953;4,95300E-1 ;9,03322E+0 ;1,53404E+0 ;1,37812E+0 ;2,56627E+0 ;7,36000E-2 ;4,82155E-1 ;1,35231E+0 ;2,24255E+0 ;1,08126E-3 ;1,70656E-4 ;5,92106E-1 
4954;4,95400E-1 ;9,03322E+0 ;1,52691E+0 ;1,37740E+0 ;2,55914E+0 ;7,36000E-2 ;4,82155E-1 ;1,34944E+0 ;2,24372E+0 ;1,08182E-3 ;1,70656E-4 ;6,32970E-1 
4955;4,95500E-1 ;9,03322E+0 ;1,53047E+0 ;1,38098E+0 ;2,56270E+0 ;7,36000E-2 ;4,82155E-1 ;1,34872E+0 ;2,23790E+0 ;1,07901E-3 ;1,70656E-4 ;5,72032E-1 
4956;4,95600E-1 ;9,03322E+0 ;1,53149E+0 ;1,38027E+0 ;2,56372E+0 ;7,36000E-2 ;4,82155E-1 ;1,34442E+0 ;2,23906E+0 ;1,07957E-3 ;1,70656E-4 ;5,13245E-1 
4957;4,95700E-1 ;9,03322E+0 ;1,52793E+0 ;1,37883E+0 ;2,56016E+0 ;7,36000E-2 ;4,82155E-1 ;1,35446E+0 ;2,24139E+0 ;1,08070E-3 ;1,70656E-4 ;3,90652E-1 
4958;4,95800E-1 ;9,03322E+0 ;1,52843E+0 ;1,38385E+0 ;2,56066E+0 ;7,36000E-2 ;4,82155E-1 ;1,34442E+0 ;2,23326E+0 ;1,07678E-3 ;1,70656E-4 ;3,72012E-1 
4959;4,95900E-1 ;9,03322E+0 ;1,52538E+0 ;1,38242E+0 ;2,55761E+0 ;7,36000E-2 ;4,82155E-1 ;1,35518E+0 ;2,23557E+0 ;1,07789E-3 ;1,70656E-4 ;4,32234E-1 
4960;4,96000E-1 ;9,03322E+0 ;1,52843E+0 ;1,38457E+0 ;2,56066E+0 ;7,36000E-2 ;4,82155E-1 ;1,35159E+0 ;2,23210E+0 ;1,07622E-3 ;1,70656E-4 ;5,22564E-1 
4961;4,96100E-1 ;9,03322E+0 ;1,52589E+0 ;1,39174E+0 ;2,55812E+0 ;7,36000E-2 ;4,82155E-1 ;1,34514E+0 ;2,22060E+0 ;1,07067E-3 ;1,70656E-4 ;6,99643E-1 
4962;4,96200E-1 ;9,03322E+0 ;1,52436E+0 ;1,39102E+0 ;2,55659E+0 ;7,36000E-2 ;4,82155E-1 ;1,34801E+0 ;2,22175E+0 ;1,07123E-3 ;1,70656E-4 ;9,05396E-1 
4963;4,96300E-1 ;9,03322E+0 ;1,52283E+0 ;1,38887E+0 ;2,55506E+0 ;7,36000E-2 ;4,82155E-1 ;1,35159E+0 ;2,22519E+0 ;1,07289E-3 ;1,70656E-4 ;9,03962E-1 
4964;4,96400E-1 ;9,03322E+0 ;1,52028E+0 ;1,38600E+0 ;2,55251E+0 ;7,36000E-2 ;4,82155E-1 ;1,34442E+0 ;2,22979E+0 ;1,07510E-3 ;1,70656E-4 ;9,51280E-1 
4965;4,96500E-1 ;9,03322E+0 ;1,51926E+0 ;1,38815E+0 ;2,55149E+0 ;7,36000E-2 ;4,82155E-1 ;1,34801E+0 ;2,22634E+0 ;1,07344E-3 ;1,70656E-4 ;9,64900E-1 
4966;4,96600E-1 ;9,03322E+0 ;1,51773E+0 ;1,39030E+0 ;2,54996E+0 ;7,36000E-2 ;4,82155E-1 ;1,34657E+0 ;2,22289E+0 ;1,07178E-3 ;1,70656E-4 ;1,01508E+0 
4967;4,96700E-1 ;9,03322E+0 ;1,51620E+0 ;1,38959E+0 ;2,54843E+0 ;7,36000E-2 ;4,82155E-1 ;1,34586E+0 ;2,22404E+0 ;1,07233E-3 ;1,70656E-4 ;1,13409E+0 
4968;4,96800E-1 ;9,03322E+0 ;1,51519E+0 ;1,39604E+0 ;2,54742E+0 ;7,36000E-2 ;4,82155E-1 ;1,34586E+0 ;2,21376E+0 ;1,06737E-3 ;1,70656E-4 ;1,11473E+0 
4969;4,96900E-1 ;9,03322E+0 ;1,51926E+0 ;1,39604E+0 ;2,55149E+0 ;7,36000E-2 ;4,82155E-1 ;1,34657E+0 ;2,21376E+0 ;1,06737E-3 ;1,70656E-4 ;8,59513E-1 
4970;4,97000E-1 ;9,03322E+0 ;1,51213E+0 ;1,39389E+0 ;2,54436E+0 ;7,36000E-2 ;4,82155E-1 ;1,35088E+0 ;2,21718E+0 ;1,06902E-3 ;1,70656E-4 ;6,58777E-1 
4971;4,97100E-1 ;9,03322E+0 ;1,51009E+0 ;1,39604E+0 ;2,54232E+0 ;7,36000E-2 ;4,82155E-1 ;1,34657E+0 ;2,21376E+0 ;1,06737E-3 ;1,70656E-4 ;5,47657E-1 
4972;4,97200E-1 ;9,03322E+0 ;1,51111E+0 ;1,39891E+0 ;2,54334E+0 ;7,36000E-2 ;4,82155E-1 ;1,35159E+0 ;2,20922E+0 ;1,06519E-3 ;1,70656E-4 ;5,67013E-1 
4973;4,97300E-1 ;9,03322E+0 ;1,50703E+0 ;1,39891E+0 ;2,53926E+0 ;7,36000E-2 ;4,82155E-1 ;1,34729E+0 ;2,20922E+0 ;1,06519E-3 ;1,70656E-4 ;7,29035E-1 
4974;4,97400E-1 ;9,03322E+0 ;1,50958E+0 ;1,39891E+0 ;2,54181E+0 ;7,36000E-2 ;4,82155E-1 ;1,34514E+0 ;2,20922E+0 ;1,06519E-3 ;1,70656E-4 ;7,44092E-1 
4975;4,97500E-1 ;9,03322E+0 ;1,50398E+0 ;1,40034E+0 ;2,53621E+0 ;7,36000E-2 ;4,82155E-1 ;1,35016E+0 ;2,20696E+0 ;1,06410E-3 ;1,70656E-4 ;7,49825E-1 
4976;4,97600E-1 ;9,03322E+0 ;1,50398E+0 ;1,40034E+0 ;2,53621E+0 ;7,36000E-2 ;4,82155E-1 ;1,34729E+0 ;2,20696E+0 ;1,06410E-3 ;1,70656E-4 ;6,37271E-1 
4977;4,97700E-1 ;9,03322E+0 ;1,50500E+0 ;1,39891E+0 ;2,53723E+0 ;7,36000E-2 ;4,82155E-1 ;1,35589E+0 ;2,20922E+0 ;1,06519E-3 ;1,70656E-4 ;5,31885E-1 
4978;4,97800E-1 ;9,03322E+0 ;1,50398E+0 ;1,40034E+0 ;2,53621E+0 ;7,36000E-2 ;4,82155E-1 ;1,35374E+0 ;2,20696E+0 ;1,06410E-3 ;1,70656E-4 ;4,32950E-1 
4979;4,97900E-1 ;9,03322E+0 ;1,50041E+0 ;1,40321E+0 ;2,53264E+0 ;7,36000E-2 ;4,82155E-1 ;1,34872E+0 ;2,20245E+0 ;1,06192E-3 ;1,70656E-4 ;4,72379E-1 
4980;4,98000E-1 ;9,03322E+0 ;1,50092E+0 ;1,40464E+0 ;2,53315E+0 ;7,36000E-2 ;4,82155E-1 ;1,34872E+0 ;2,20020E+0 ;1,06084E-3 ;1,70656E-4 ;6,54476E-1 
4981;4,98100E-1 ;9,03322E+0 ;1,50245E+0 ;1,40249E+0 ;2,53468E+0 ;7,36000E-2 ;4,82155E-1 ;1,35016E+0 ;2,20358E+0 ;1,06246E-3 ;1,70656E-4 ;7,01075E-1 
4982;4,98200E-1 ;9,03322E+0 ;1,49990E+0 ;1,40464E+0 ;2,53213E+0 ;7,36000E-2 ;4,82155E-1 ;1,35016E+0 ;2,20020E+0 ;1,06084E-3 ;1,70656E-4 ;6,53760E-1 
4983;4,98300E-1 ;9,03322E+0 ;1,49837E+0 ;1,40249E+0 ;2,53060E+0 ;7,36000E-2 ;4,82155E-1 ;1,35589E+0 ;2,20358E+0 ;1,06246E-3 ;1,70656E-4 ;9,82823E-1 
4984;4,98400E-1 ;9,03322E+0 ;1,49633E+0 ;1,40464E+0 ;2,52856E+0 ;7,36000E-2 ;4,82155E-1 ;1,34729E+0 ;2,20020E+0 ;1,06084E-3 ;1,70656E-4 ;1,16850E+0 
4985;4,98500E-1 ;9,03322E+0 ;1,49633E+0 ;1,40106E+0 ;2,52856E+0 ;7,36000E-2 ;4,82155E-1 ;1,34729E+0 ;2,20583E+0 ;1,06355E-3 ;1,70656E-4 ;1,25095E+0 
4986;4,98600E-1 ;9,03322E+0 ;1,50296E+0 ;1,40178E+0 ;2,53519E+0 ;7,36000E-2 ;4,82155E-1 ;1,34370E+0 ;2,20470E+0 ;1,06301E-3 ;1,70656E-4 ;1,47750E+0 
4987;4,98700E-1 ;9,03322E+0 ;1,49786E+0 ;1,40106E+0 ;2,53009E+0 ;7,36000E-2 ;4,82155E-1 ;1,34514E+0 ;2,20583E+0 ;1,06355E-3 ;1,70656E-4 ;1,59865E+0 
4988;4,98800E-1 ;9,03322E+0 ;1,50296E+0 ;1,40106E+0 ;2,53519E+0 ;7,36000E-2 ;4,82155E-1 ;1,34657E+0 ;2,20583E+0 ;1,06355E-3 ;1,70656E-4 ;1,62948E+0 
4989;4,98900E-1 ;9,03322E+0 ;1,50347E+0 ;1,40249E+0 ;2,53570E+0 ;7,36000E-2 ;4,82155E-1 ;1,34586E+0 ;2,20358E+0 ;1,06246E-3 ;1,70656E-4 ;1,32623E+0 
4990;4,99000E-1 ;9,03322E+0 ;1,50041E+0 ;1,40178E+0 ;2,53264E+0 ;7,36000E-2 ;4,82155E-1 ;1,35088E+0 ;2,20470E+0 ;1,06301E-3 ;1,70656E-4 ;1,03444E+0 
4991;4,99100E-1 ;9,03322E+0 ;1,50551E+0 ;1,40249E+0 ;2,53774E+0 ;7,36000E-2 ;4,82155E-1 ;1,34944E+0 ;2,20358E+0 ;1,06246E-3 ;1,70656E-4 ;8,73135E-1 
4992;4,99200E-1 ;9,03322E+0 ;1,50347E+0 ;1,40464E+0 ;2,53570E+0 ;7,36000E-2 ;4,82155E-1 ;1,35088E+0 ;2,20020E+0 ;1,06084E-3 ;1,70656E-4 ;8,15066E-1 
4993;4,99300E-1 ;9,03322E+0 ;1,50703E+0 ;1,40679E+0 ;2,53926E+0 ;7,36000E-2 ;4,82155E-1 ;1,35159E+0 ;2,19684E+0 ;1,05922E-3 ;1,70656E-4 ;7,67749E-1 
4994;4,99400E-1 ;9,03322E+0 ;1,50805E+0 ;1,40679E+0 ;2,54028E+0 ;7,36000E-2 ;4,82155E-1 ;1,34586E+0 ;2,19684E+0 ;1,05922E-3 ;1,70656E-4 ;7,74200E-1 
4995;4,99500E-1 ;9,03322E+0 ;1,50551E+0 ;1,40536E+0 ;2,53774E+0 ;7,36000E-2 ;4,82155E-1 ;1,34872E+0 ;2,19908E+0 ;1,06030E-3 ;1,70656E-4 ;8,96794E-1 
4996;4,99600E-1 ;9,03322E+0 ;1,50805E+0 ;1,40536E+0 ;2,54028E+0 ;7,36000E-2 ;4,82155E-1 ;1,34657E+0 ;2,19908E+0 ;1,06030E-3 ;1,70656E-4 ;8,50195E-1 
4997;4,99700E-1 ;9,03322E+0 ;1,51162E+0 ;1,40823E+0 ;2,54385E+0 ;7,36000E-2 ;4,82155E-1 ;1,35088E+0 ;2,19460E+0 ;1,05814E-3 ;1,70656E-4 ;7,29035E-1 
4998;4,99800E-1 ;9,03322E+0 ;1,50907E+0 ;1,40321E+0 ;2,54130E+0 ;7,36000E-2 ;4,82155E-1 ;1,34801E+0 ;2,20245E+0 ;1,06192E-3 ;1,70656E-4 ;6,65231E-1 
4999;4,99900E-1 ;9,03322E+0 ;1,51417E+0 ;1,40321E+0 ;2,54640E+0 ;7,36000E-2 ;4,82155E-1 ;1,35231E+0 ;2,20245E+0 ;1,06192E-3 ;1,70656E-4 ;6,19348E-1 
5000;5,00000E-1 ;9,03322E+0 ;1,51366E+0 ;1,40679E+0 ;2,54589E+0 ;7,36000E-2 ;4,82155E-1 ;1,35016E+0 ;2,19684E+0 ;1,05922E-3 ;1,70656E-4 ;5,43354E-1 
5001;5,00100E-1 ;9,03322E+0 ;1,51417E+0 ;1,40608E+0 ;2,54640E+0 ;7,36000E-2 ;4,82155E-1 ;1,35159E+0 ;2,19796E+0 ;1,05976E-3 ;1,70656E-4 ;4,69512E-1 
5002;5,00200E-1 ;9,03322E+0 ;1,51417E+0 ;1,40894E+0 ;2,54640E+0 ;7,36000E-2 ;4,82155E-1 ;1,35088E+0 ;2,19349E+0 ;1,05760E-3 ;1,70656E-4 ;5,58410E-1 
5003;5,00300E-1 ;9,03322E+0 ;1,51519E+0 ;1,40321E+0 ;2,54742E+0 ;7,36000E-2 ;4,82155E-1 ;1,34944E+0 ;2,20245E+0 ;1,06192E-3 ;1,70656E-4 ;7,93558E-1 
5004;5,00400E-1 ;9,03322E+0 ;1,51570E+0 ;1,40894E+0 ;2,54793E+0 ;7,36000E-2 ;4,82155E-1 ;1,34801E+0 ;2,19349E+0 ;1,05760E-3 ;1,70656E-4 ;9,57732E-1 
5005;5,00500E-1 ;9,03322E+0 ;1,51417E+0 ;1,40966E+0 ;2,54640E+0 ;7,36000E-2 ;4,82155E-1 ;1,34801E+0 ;2,19237E+0 ;1,05706E-3 ;1,70656E-4 ;9,29055E-1 
5006;5,00600E-1 ;9,03322E+0 ;1,51722E+0 ;1,40823E+0 ;2,54945E+0 ;7,36000E-2 ;4,82155E-1 ;1,35016E+0 ;2,19460E+0 ;1,05814E-3 ;1,70656E-4 ;9,04680E-1 
5007;5,00700E-1 ;9,03322E+0 ;1,51773E+0 ;1,41468E+0 ;2,54996E+0 ;7,36000E-2 ;4,82155E-1 ;1,34801E+0 ;2,18459E+0 ;1,05331E-3 ;1,70656E-4 ;1,07961E+0 
5008;5,00800E-1 ;9,03322E+0 ;1,51519E+0 ;1,41898E+0 ;2,54742E+0 ;7,36000E-2 ;4,82155E-1 ;1,34299E+0 ;2,17797E+0 ;1,05012E-3 ;1,70656E-4 ;1,41369E+0 
5009;5,00900E-1 ;9,03322E+0 ;1,51824E+0 ;1,41468E+0 ;2,55047E+0 ;7,36000E-2 ;4,82155E-1 ;1,34370E+0 ;2,18459E+0 ;1,05331E-3 ;1,70656E-4 ;1,61729E+0 
5010;5,01000E-1 ;9,03322E+0 ;1,51824E+0 ;1,40894E+0 ;2,55047E+0 ;7,36000E-2 ;4,82155E-1 ;1,34370E+0 ;2,19349E+0 ;1,05760E-3 ;1,70656E-4 ;1,66389E+0 
5011;5,01100E-1 ;9,03322E+0 ;1,52385E+0 ;1,40966E+0 ;2,55608E+0 ;7,36000E-2 ;4,82155E-1 ;1,34155E+0 ;2,19237E+0 ;1,05706E-3 ;1,70656E-4 ;1,68182E+0 
5012;5,01200E-1 ;9,03322E+0 ;1,52181E+0 ;1,41109E+0 ;2,55404E+0 ;7,36000E-2 ;4,82155E-1 ;1,34227E+0 ;2,19014E+0 ;1,05599E-3 ;1,70656E-4 ;1,58001E+0 
5013;5,01300E-1 ;9,03322E+0 ;1,52283E+0 ;1,41109E+0 ;2,55506E+0 ;7,36000E-2 ;4,82155E-1 ;1,34729E+0 ;2,19014E+0 ;1,05599E-3 ;1,70656E-4 ;1,16564E+0 
5014;5,01400E-1 ;9,03322E+0 ;1,52283E+0 ;1,41468E+0 ;2,55506E+0 ;7,36000E-2 ;4,82155E-1 ;1,34872E+0 ;2,18459E+0 ;1,05331E-3 ;1,70656E-4 ;8,72419E-1 
